time,open,high,low,close,volume
1646265600000,6200,0,0,6600,474
1646179200000,6200,0,0,6200,0
1646092800000,6200,0,0,6200,1077
1646006400000,6200,0,0,6200,163
1645747200000,6155,0,0,6200,306
1645660800000,6200,0,0,6155,3140
1645574400000,6200,0,0,6200,307
1645488000000,6200,0,0,6200,117
1645401600000,6005,0,0,6200,6
1645142400000,6200,0,0,6005,305
1645056000000,5900,0,0,6200,30
1644969600000,5945,0,0,5900,65
1644883200000,5945,0,0,5945,2320
1644796800000,5945,0,0,5945,4200
1644537600000,6110,0,0,5945,744
1644451200000,6100,0,0,6110,34
1644364800000,6140,0,0,6100,126
1644278400000,6140,0,0,6140,800
1644192000000,6140,0,0,6140,0
1643932800000,6145,0,0,6140,290
1643846400000,6005,0,0,6145,310
1643760000000,6205,0,0,6005,269
1643673600000,5950,0,0,6205,101
1643587200000,5985,0,0,5950,480
1643328000000,5990,0,0,5985,616
1643241600000,6000,0,0,5990,436
1643155200000,6100,0,0,6000,169
1643068800000,6225,0,0,6100,559
1642982400000,6500,0,0,6225,805
1642723200000,6500,0,0,6500,105
1642636800000,6220,0,0,6500,1891
1642550400000,6220,0,0,6220,3091
1642464000000,6200,0,0,6220,1017
1642377600000,6500,0,0,6200,1159
1642118400000,6500,0,0,6500,40
1642032000000,6500,0,0,6500,362
1641945600000,6600,0,0,6500,223
1641859200000,6650,0,0,6600,64
1641772800000,6205,0,0,6650,84
1641513600000,6205,0,0,6205,10
1641427200000,6200,0,0,6205,175
1641340800000,6250,0,0,6200,69
1641254400000,6200,0,0,6250,139
1641168000000,6200,0,0,6200,385
1640908800000,6300,0,0,6200,150
1640822400000,6300,0,0,6300,2546
1640736000000,6450,0,0,6300,1284
1640649600000,6300,0,0,6450,1470
1640563200000,6200,0,0,6300,2726
1640304000000,6400,0,0,6200,50
1640217600000,6400,0,0,6400,1036
1640131200000,6300,0,0,6400,325
1640044800000,6260,0,0,6300,612
1639958400000,6260,0,0,6260,390
1639699200000,6260,0,0,6260,75
1639612800000,6300,0,0,6260,491
1639526400000,6260,0,0,6300,733
1639440000000,6175,0,0,6260,922
1639353600000,6200,0,0,6175,1005
1639094400000,6200,0,0,6200,1832
1639008000000,6105,0,0,6200,803
1638921600000,6195,0,0,6105,381
1638835200000,6005,0,0,6195,866
1638748800000,6010,0,0,6005,1237
1638489600000,6000,0,0,6010,346
1638403200000,6000,0,0,6000,791
1638316800000,5895,0,0,6000,94
1638230400000,5890,0,0,5895,38
1638144000000,5890,0,0,5890,219
1637884800000,6300,0,0,5890,210
1637798400000,5890,0,0,6300,2050
1637712000000,5850,0,0,5890,3141
1637625600000,5850,0,0,5850,1779
1637539200000,5800,0,0,5850,7307
1637280000000,5615,0,0,5800,56
1637193600000,5615,0,0,5615,112
1637107200000,5615,0,0,5615,844
1637020800000,5620,0,0,5615,545
1636675200000,5615,0,0,5620,280
1636588800000,5605,0,0,5615,170
1636502400000,5600,0,0,5605,330
1636416000000,5800,0,0,5600,154
1636329600000,5800,0,0,5800,1226
1636070400000,5800,0,0,5800,10
1635984000000,5580,0,0,5800,198
1635897600000,5595,0,0,5580,593
1635811200000,5600,0,0,5595,5
1635465600000,5500,0,0,5600,236
1635379200000,5200,0,0,5500,1584
1635292800000,5200,0,0,5200,975
1635206400000,5290,0,0,5200,494
1635120000000,5295,0,0,5290,973
1634860800000,5400,0,0,5295,96
1634774400000,5490,0,0,5400,61
1634688000000,5490,0,0,5490,662
1634601600000,5500,0,0,5490,431
1634256000000,5500,0,0,5500,100
1634169600000,5550,0,0,5500,710
1634083200000,5550,0,0,5550,125
1633996800000,5600,0,0,5550,79
1633910400000,5600,0,0,5600,266
1633651200000,5600,0,0,5600,100
1633564800000,5550,0,0,5600,905
1633478400000,5600,0,0,5550,507
1633392000000,5600,0,0,5600,400
1633305600000,5650,0,0,5600,45
1633046400000,5500,0,0,5650,349
1632960000000,5790,0,0,5500,74
1632873600000,5795,0,0,5790,84
1632787200000,5800,0,0,5795,73
1632700800000,5900,0,0,5800,238
1632441600000,5890,0,0,5900,397
1632355200000,5480,0,0,5890,134
1632268800000,5100,0,0,5480,480
1632182400000,5100,0,0,5100,293
1632096000000,5100,0,0,5100,2238
1631836800000,5000,0,0,5100,1270
1631750400000,4850,0,0,5000,1662
1631664000000,4840,0,0,4850,5975
1631577600000,4850,0,0,4840,93
1631491200000,4850,0,0,4850,90
1631232000000,4845,0,0,4850,587
1631145600000,4850,0,0,4845,442
1631059200000,4845,0,0,4850,1727
1630972800000,4850,0,0,4845,3929
1630886400000,4850,0,0,4850,213
1630627200000,4750,0,0,4850,261
1630540800000,4775,0,0,4750,1382
1630454400000,4705,0,0,4775,37
1630368000000,4795,0,0,4705,480
1630281600000,4700,0,0,4795,503
1630022400000,4695,0,0,4700,231
1629936000000,4650,0,0,4695,986
1629849600000,4730,0,0,4650,1845
1629763200000,4700,0,0,4730,1524
1629676800000,4650,0,0,4700,1312
1629417600000,4650,0,0,4650,1135
1629331200000,4650,0,0,4650,417
1629244800000,4345,0,0,4650,228
1629158400000,4180,0,0,4345,218
1629072000000,4100,0,0,4180,591
1628812800000,4075,0,0,4100,1002
1628726400000,4075,0,0,4075,3220
1628640000000,4005,0,0,4075,50
1628553600000,4100,0,0,4005,172
1628467200000,4100,0,0,4100,74
1628208000000,4100,0,0,4100,1
1628121600000,4150,0,0,4100,140
1628035200000,4000,0,0,4150,166
1627948800000,4015,0,0,4000,1800
1627862400000,4005,0,0,4015,1374
1627603200000,4005,0,0,4005,0
1627516800000,4000,0,0,4005,1610
1627430400000,4000,0,0,4000,900
1627344000000,4000,0,0,4000,1575
1627257600000,4000,0,0,4000,293
1626998400000,3900,0,0,4000,74
1626912000000,4000,0,0,3900,277
1626825600000,4000,0,0,4000,230
1626652800000,4000,0,0,4000,0
1626393600000,4175,0,0,4000,52
1626307200000,3995,0,0,4175,250
1626220800000,3995,0,0,3995,0
1626134400000,3950,0,0,3995,210
1626048000000,3950,0,0,3950,94
1625788800000,4000,0,0,3950,122
1625702400000,3950,0,0,4000,100
1625616000000,3900,0,0,3950,19
1625529600000,3900,0,0,3900,100
1625443200000,3855,0,0,3900,97
1625184000000,4000,0,0,3855,21
1625097600000,4000,0,0,4000,1
1625011200000,4000,0,0,4000,104
1624924800000,3900,0,0,4000,168
1624838400000,3900,0,0,3900,59
1624579200000,3850,0,0,3900,120
1624492800000,3850,0,0,3850,10
1624406400000,3850,0,0,3850,225
1624320000000,3800,0,0,3850,3223
1624233600000,3850,0,0,3800,982
1623974400000,3850,0,0,3850,103
1623888000000,3820,0,0,3850,205
1623801600000,3820,0,0,3820,1439
1623715200000,3850,0,0,3820,227
1623628800000,3850,0,0,3850,280
1623369600000,3820,0,0,3850,138
1623283200000,3800,0,0,3820,445
1623196800000,3800,0,0,3800,190
1623110400000,3795,0,0,3800,2349
1623024000000,3820,0,0,3795,1109
1622764800000,3800,0,0,3820,54
1622678400000,3795,0,0,3800,255
1622592000000,3800,0,0,3795,162
1622505600000,3725,0,0,3800,1087
1622419200000,3725,0,0,3725,381
1622160000000,3725,0,0,3725,40
1622073600000,3750,0,0,3725,111
1621987200000,3745,0,0,3750,897
1621900800000,3745,0,0,3745,145
1621555200000,3700,0,0,3745,8389
1621468800000,3750,0,0,3700,2124
1621382400000,3750,0,0,3750,0
1621296000000,3700,0,0,3750,100
1621209600000,3700,0,0,3700,16
1620950400000,3745,0,0,3700,295
1620691200000,3745,0,0,3745,3429
1620604800000,3745,0,0,3745,91
1620345600000,3700,0,0,3745,24
1620259200000,3750,0,0,3700,7044
1620172800000,3500,0,0,3750,201
1620086400000,3750,0,0,3500,703
1620000000000,3750,0,0,3750,0
1619740800000,3530,0,0,3750,172
1619654400000,3900,0,0,3530,40
1619568000000,3830,0,0,3900,142
1619481600000,3900,0,0,3830,464
1619395200000,3900,0,0,3900,116
1619136000000,3900,0,0,3900,270
1619049600000,3900,0,0,3900,169
1618963200000,3910,0,0,3900,1092
1618876800000,3910,0,0,3910,1387
1618790400000,3910,0,0,3910,15
1618531200000,3990,0,0,3910,368
1618444800000,3810,0,0,3990,67
1618358400000,3995,0,0,3810,160
1618272000000,3900,0,0,3995,713
1618185600000,3900,0,0,3900,901
1617926400000,3900,0,0,3900,1876
1617840000000,3850,0,0,3900,1040
1617753600000,3850,0,0,3850,58
1617667200000,3800,0,0,3850,1
1617321600000,3800,0,0,3800,0
1617235200000,3800,0,0,3800,165
1617148800000,3800,0,0,3800,80
1617062400000,3800,0,0,3800,1509
1616976000000,3800,0,0,3800,235
1616716800000,3795,0,0,3800,1145
1616630400000,3750,0,0,3795,556
1616544000000,3795,0,0,3750,1960
1616457600000,3795,0,0,3795,0
1616371200000,3800,0,0,3795,353
1616112000000,3795,0,0,3800,368
1616025600000,3730,0,0,3795,51
1615939200000,3730,0,0,3730,0
1615852800000,3730,0,0,3730,337
1615766400000,3800,0,0,3730,682
1615507200000,3800,0,0,3800,682
1615420800000,3730,0,0,3800,561
1615334400000,3750,0,0,3730,29966
1615248000000,3675,0,0,3750,72
1615161600000,3675,0,0,3675,0
1614902400000,3615,0,0,3675,350
1614816000000,3610,0,0,3615,178
1614729600000,3750,0,0,3610,120
1614643200000,3850,0,0,3750,10975
1614556800000,3800,0,0,3850,21500
1614297600000,3730,0,0,3800,107
1614211200000,3730,0,0,3730,42
1614124800000,3730,0,0,3730,142
1614038400000,3800,0,0,3730,192
1613952000000,3800,0,0,3800,747
1613692800000,3800,0,0,3800,134
1613606400000,3700,0,0,3800,8886
1613520000000,3695,0,0,3700,12104
1613433600000,3800,0,0,3695,106
1613347200000,3800,0,0,3800,15
1613088000000,3800,0,0,3800,60
1613001600000,3850,0,0,3800,63
1612915200000,3870,0,0,3850,174
1612828800000,3890,0,0,3870,122
1612742400000,3800,0,0,3890,62
1612483200000,3800,0,0,3800,114
1612396800000,3700,0,0,3800,140
1612310400000,3690,0,0,3700,295
1612224000000,3650,0,0,3690,116
1612137600000,3690,0,0,3650,1015
1611878400000,3650,0,0,3690,311
1611792000000,3650,0,0,3650,720
1611705600000,3650,0,0,3650,334
1611619200000,3640,0,0,3650,21
1611532800000,3640,0,0,3640,387
1611273600000,3600,0,0,3640,1061
1611187200000,3600,0,0,3600,228
1611100800000,3600,0,0,3600,0
1611014400000,3600,0,0,3600,1760
1610928000000,3550,0,0,3600,283
1610668800000,3600,0,0,3550,30
1610582400000,3600,0,0,3600,5251
1610496000000,3600,0,0,3600,1566
1610409600000,3600,0,0,3600,0
1610323200000,3550,0,0,3600,370
1610064000000,3550,0,0,3550,2022
1609977600000,3500,0,0,3550,931
1609891200000,3500,0,0,3500,0
1609804800000,3500,0,0,3500,1760
1609718400000,3750,0,0,3500,799
1609372800000,3600,0,0,3750,6530
1609286400000,3560,0,0,3600,2463
1609200000000,3560,0,0,3560,3182
1609113600000,3560,0,0,3560,5462
1608768000000,3560,0,0,3560,1571
1608681600000,3550,0,0,3560,3631
1608595200000,3450,0,0,3550,5661
1608508800000,3360,0,0,3450,202
1608249600000,3450,0,0,3360,218
1608163200000,3400,0,0,3450,100
1608076800000,3355,0,0,3400,925
1607990400000,3350,0,0,3355,1636
1607904000000,3400,0,0,3350,356
1607644800000,3350,0,0,3400,50
1607558400000,3350,0,0,3350,20
1607472000000,3305,0,0,3350,209
1607385600000,3400,0,0,3305,2069
1607299200000,3360,0,0,3400,5752
1607040000000,3450,0,0,3360,10289
1606953600000,3500,0,0,3450,38
1606867200000,3400,0,0,3500,47
1606780800000,3300,0,0,3400,10487
1606694400000,3400,0,0,3300,4510
1606435200000,3200,0,0,3400,2593
1606348800000,3200,0,0,3200,1917
1606262400000,3200,0,0,3200,2785
1606176000000,3350,0,0,3200,4921
1606089600000,3200,0,0,3350,4232
1605830400000,3250,0,0,3200,5653
1605744000000,3250,0,0,3250,24397
1605657600000,3250,0,0,3250,3615
1605571200000,3200,0,0,3250,1430
1605484800000,3250,0,0,3200,2705
1605225600000,3250,0,0,3250,1040
1605139200000,3215,0,0,3250,18568
1605052800000,3350,0,0,3215,11750
1604966400000,3325,0,0,3350,1199
1604880000000,3300,0,0,3325,60
1604620800000,3250,0,0,3300,1050
1604534400000,3300,0,0,3250,1060
1604448000000,3230,0,0,3300,102
1604361600000,3215,0,0,3230,280
1604275200000,3210,0,0,3215,11
1604016000000,3210,0,0,3210,80
1603843200000,3205,0,0,3210,126
1603756800000,3205,0,0,3205,118
1603670400000,3205,0,0,3205,490
1603411200000,3220,0,0,3205,49
1603324800000,3300,0,0,3220,652
1603238400000,3300,0,0,3300,2061
1603152000000,3220,0,0,3300,1121
1603065600000,3205,0,0,3220,25
1602806400000,3205,0,0,3205,339
1602720000000,3230,0,0,3205,4114
1602633600000,3230,0,0,3230,27
1602547200000,3210,0,0,3230,32
1602460800000,3200,0,0,3210,936
1602201600000,3200,0,0,3200,28
1602115200000,3200,0,0,3200,141
1602028800000,3250,0,0,3200,1603
1601942400000,3250,0,0,3250,0
1601856000000,3200,0,0,3250,650
1601596800000,3200,0,0,3200,1104
1601510400000,3200,0,0,3200,46
1601424000000,3200,0,0,3200,375
1601337600000,3180,0,0,3200,795
1601251200000,3350,0,0,3180,29
1600992000000,3245,0,0,3350,512
1600905600000,3205,0,0,3245,27
1600819200000,3250,0,0,3205,55
1600732800000,3200,0,0,3250,308
1600646400000,3300,0,0,3200,344
1600387200000,3185,0,0,3300,115
1600300800000,3200,0,0,3185,4450
1600214400000,3200,0,0,3200,81
1600128000000,3200,0,0,3200,687
1600041600000,3200,0,0,3200,222
1599782400000,3200,0,0,3200,364
1599696000000,3190,0,0,3200,715
1599609600000,3225,0,0,3190,1735
1599523200000,3350,0,0,3225,1026
1599436800000,3400,0,0,3350,73
1599177600000,3400,0,0,3400,50
1599091200000,3250,0,0,3400,245
1599004800000,3250,0,0,3250,119
1598918400000,3250,0,0,3250,17112
1598832000000,3300,0,0,3250,467
1598572800000,3350,0,0,3300,50
1598486400000,3200,0,0,3350,61
1598400000000,3200,0,0,3200,1223
1598313600000,3200,0,0,3200,335
1598227200000,3190,0,0,3200,963
1597968000000,3200,0,0,3190,1318
1597881600000,3200,0,0,3200,614
1597795200000,3200,0,0,3200,1093
1597708800000,3190,0,0,3200,291
1597622400000,3190,0,0,3190,219
1597363200000,3180,0,0,3190,497
1597276800000,3200,0,0,3180,210
1597190400000,3185,0,0,3200,895
1597104000000,3190,0,0,3185,20
1597017600000,3200,0,0,3190,287
1596672000000,3295,0,0,3200,641
1596585600000,3200,0,0,3295,366
1596499200000,3175,0,0,3200,344
1596412800000,3200,0,0,3175,675
1596067200000,3175,0,0,3200,701
1595980800000,3175,0,0,3175,1711
1595894400000,3180,0,0,3175,1504
1595808000000,3175,0,0,3180,492
1595548800000,3200,0,0,3175,354
1595462400000,3235,0,0,3200,114
1595376000000,3200,0,0,3235,745
1595289600000,3285,0,0,3200,506
1595203200000,3300,0,0,3285,2027
1594944000000,3330,0,0,3300,1100
1594857600000,3330,0,0,3330,210
1594771200000,3350,0,0,3330,455
1594684800000,3360,0,0,3350,990
1594598400000,3350,0,0,3360,50
1594339200000,3280,0,0,3350,300
1594252800000,3300,0,0,3280,481
1594166400000,3350,0,0,3300,110
1594080000000,3300,0,0,3350,4
1593993600000,3300,0,0,3300,49
1593734400000,3300,0,0,3300,402
1593648000000,3400,0,0,3300,400
1593561600000,3450,0,0,3400,530
1593475200000,3455,0,0,3450,1045
1593388800000,3450,0,0,3455,352
1593129600000,3600,0,0,3450,308
1593043200000,3800,0,0,3600,582
1592956800000,3750,0,0,3800,71
1592870400000,3750,0,0,3750,880
1592784000000,3750,0,0,3750,1027
1592524800000,3750,0,0,3750,5229
1592438400000,3750,0,0,3750,1731
1592352000000,3495,0,0,3750,3489
1592265600000,3490,0,0,3495,3940
1592179200000,3495,0,0,3490,273
1591920000000,3495,0,0,3495,4067
1591833600000,3450,0,0,3495,2295
1591747200000,3410,0,0,3450,297
1591660800000,3380,0,0,3410,88
1591574400000,3335,0,0,3380,395
1591315200000,3305,0,0,3335,130
1591228800000,3300,0,0,3305,82
1591142400000,3250,0,0,3300,1463
1591056000000,3200,0,0,3250,431
1590710400000,3200,0,0,3200,405
1590624000000,3100,0,0,3200,3193
1590537600000,3100,0,0,3100,786
1590451200000,3100,0,0,3100,710
1590364800000,3150,0,0,3100,42
1590105600000,3135,0,0,3150,314
1589846400000,3100,0,0,3135,114
1589760000000,3200,0,0,3100,11663
1589500800000,3140,0,0,3200,1112
1589414400000,3200,0,0,3140,152
1589328000000,3200,0,0,3200,508
1589241600000,3200,0,0,3200,518
1589155200000,3200,0,0,3200,22
1588896000000,3050,0,0,3200,3187
1588809600000,3210,0,0,3050,393
1588723200000,3295,0,0,3210,1108
1588636800000,3300,0,0,3295,373
1588550400000,3360,0,0,3300,1816
1588204800000,3300,0,0,3360,875
1588118400000,3645,0,0,3300,77
1588032000000,3675,0,0,3645,233
1587945600000,3700,0,0,3675,80
1587686400000,3600,0,0,3700,2985
1587600000000,3600,0,0,3600,517
1587513600000,3560,0,0,3600,240
1587427200000,3560,0,0,3560,918
1587340800000,3625,0,0,3560,1759
1587081600000,3555,0,0,3625,1298
1586995200000,3555,0,0,3555,750
1586908800000,3555,0,0,3555,288
1586822400000,3545,0,0,3555,665
1586476800000,3555,0,0,3545,5165
1586390400000,3410,0,0,3555,2
1586304000000,3405,0,0,3410,315
1586217600000,3405,0,0,3405,164
1586131200000,3405,0,0,3405,48
1585872000000,3405,0,0,3405,83
1585785600000,3405,0,0,3405,0
1585699200000,3415,0,0,3405,2
1585612800000,3550,0,0,3415,191
1585526400000,3600,0,0,3550,1350
1585267200000,3600,0,0,3600,30
1585180800000,3555,0,0,3600,425
1585094400000,3500,0,0,3555,801
1585008000000,3560,0,0,3500,2425
1584921600000,3560,0,0,3560,376
1584662400000,3560,0,0,3560,63
1584576000000,3550,0,0,3560,1684
1584489600000,3560,0,0,3550,103
1584403200000,3650,0,0,3560,977
1584316800000,3600,0,0,3650,2518
1584057600000,3650,0,0,3600,186
1583971200000,3700,0,0,3650,738
1583884800000,3600,0,0,3700,399
1583798400000,3605,0,0,3600,1526
1583712000000,3600,0,0,3605,30
1583452800000,3700,0,0,3600,209
1583366400000,3700,0,0,3700,81
1583280000000,3700,0,0,3700,257
1583193600000,3710,0,0,3700,253
1583107200000,3700,0,0,3710,60
1582848000000,3600,0,0,3700,104
1582761600000,3555,0,0,3600,16
1582675200000,3720,0,0,3555,242
1582588800000,3510,0,0,3720,3021
1582502400000,3555,0,0,3510,401
1582243200000,3720,0,0,3555,3
1582156800000,3500,0,0,3720,287
1582070400000,3500,0,0,3500,62
1581984000000,3450,0,0,3500,1525
1581897600000,3400,0,0,3450,182
1581638400000,3550,0,0,3400,1971
1581552000000,3610,0,0,3550,765
1581465600000,3600,0,0,3610,976
1581379200000,3720,0,0,3600,4976
1581292800000,3720,0,0,3720,2989
1581033600000,3730,0,0,3720,182
1580947200000,3730,0,0,3730,2259
1580860800000,3720,0,0,3730,232
1580774400000,3800,0,0,3720,2536
1580688000000,3850,0,0,3800,950
1580428800000,3900,0,0,3850,443
1580342400000,3900,0,0,3900,2574
1580256000000,3730,0,0,3900,798
1580169600000,3730,0,0,3730,0
1580083200000,3720,0,0,3730,610
1579824000000,3715,0,0,3720,2695
1579737600000,3705,0,0,3715,310
1579651200000,3740,0,0,3705,75
1579564800000,3735,0,0,3740,344
1579478400000,3745,0,0,3735,578
1579219200000,3745,0,0,3745,112
1579132800000,3660,0,0,3745,139
1579046400000,3600,0,0,3660,99
1578960000000,3515,0,0,3600,435
1578873600000,3505,0,0,3515,827
1578614400000,3700,0,0,3505,210
1578528000000,3630,0,0,3700,1770
1578441600000,3550,0,0,3630,749
1578355200000,3750,0,0,3550,401
1578268800000,3600,0,0,3750,509
1578009600000,3695,0,0,3600,1546
1577923200000,3790,0,0,3695,479
1577750400000,3695,0,0,3790,2173
1577664000000,3990,0,0,3695,514
1577404800000,3900,0,0,3990,1935
1577318400000,3790,0,0,3900,8672
1577145600000,3800,0,0,3790,70
1577059200000,3800,0,0,3800,1002
1576800000000,3850,0,0,3800,695
1576713600000,3600,0,0,3850,5466
1576627200000,3450,0,0,3600,240
1576540800000,3450,0,0,3450,2860
1576454400000,3400,0,0,3450,304
1576195200000,3500,0,0,3400,388
1576108800000,3500,0,0,3500,3
1576022400000,3500,0,0,3500,218
1575936000000,3500,0,0,3500,796
1575849600000,3550,0,0,3500,18306
1575590400000,3500,0,0,3550,162
1575504000000,3500,0,0,3500,987
1575417600000,3380,0,0,3500,502
1575331200000,3300,0,0,3380,291
1575244800000,3200,0,0,3300,802
1574985600000,3100,0,0,3200,6
1574899200000,3040,0,0,3100,135
1574812800000,3035,0,0,3040,425
1574726400000,3025,0,0,3035,1038
1574640000000,3095,0,0,3025,474
1574380800000,3140,0,0,3095,665
1574294400000,3290,0,0,3140,165
1574208000000,3200,0,0,3290,560
1574121600000,3305,0,0,3200,1279
1574035200000,3375,0,0,3305,5578
1573689600000,3490,0,0,3375,184
1573603200000,3600,0,0,3490,680
1573516800000,3600,0,0,3600,1200
1573430400000,3505,0,0,3600,80
1573171200000,3600,0,0,3505,252
1573084800000,3600,0,0,3600,3012
1572998400000,3600,0,0,3600,210
1572912000000,3600,0,0,3600,290
1572825600000,3650,0,0,3600,265
1572480000000,3600,0,0,3650,200
1572393600000,3600,0,0,3600,189
1572307200000,3600,0,0,3600,0
1572220800000,3600,0,0,3600,1545
1571961600000,3650,0,0,3600,1250
1571875200000,3640,0,0,3650,170
1571788800000,3640,0,0,3640,0
1571702400000,3640,0,0,3640,146
1571616000000,3640,0,0,3640,290
1571356800000,3650,0,0,3640,123
1571270400000,3550,0,0,3650,14
1571184000000,3550,0,0,3550,77
1571097600000,3550,0,0,3550,80
1571011200000,3545,0,0,3550,173
1570752000000,3540,0,0,3545,840
1570665600000,3505,0,0,3540,90
1570579200000,3550,0,0,3505,117
1570492800000,3550,0,0,3550,110
1570406400000,3700,0,0,3550,901
1570147200000,3605,0,0,3700,1540
1570060800000,3600,0,0,3605,43
1569974400000,3605,0,0,3600,145
1569888000000,3700,0,0,3605,124
1569801600000,3600,0,0,3700,253
1569542400000,3700,0,0,3600,366
1569456000000,3700,0,0,3700,340
1569369600000,3700,0,0,3700,1253
1569283200000,3700,0,0,3700,50
1569196800000,3700,0,0,3700,55
1568937600000,3605,0,0,3700,130
1568851200000,3600,0,0,3605,10
1568764800000,3600,0,0,3600,471
1568678400000,3700,0,0,3600,2119
1568592000000,3695,0,0,3700,336
1568332800000,3650,0,0,3695,3
1568246400000,3700,0,0,3650,452
1568160000000,3700,0,0,3700,554
1568073600000,3740,0,0,3700,1741
1567728000000,3810,0,0,3790,175
1567641600000,3700,0,0,3810,2440
1567555200000,3700,0,0,3700,6504
1567468800000,3700,0,0,3700,1910
1567382400000,3800,0,0,3700,1901
1567123200000,3800,0,0,3800,3062
1567036800000,3680,0,0,3800,4614
1566950400000,3680,0,0,3680,112
1566864000000,3695,0,0,3680,138
1566777600000,3650,0,0,3695,76
1566518400000,3730,0,0,3650,740
1566432000000,3700,0,0,3730,478
1566345600000,3650,0,0,3700,3471
1566259200000,3650,0,0,3650,160
1566172800000,3650,0,0,3650,263
1565913600000,3700,0,0,3650,1160
1565740800000,3600,0,0,3700,836
1565654400000,3695,0,0,3600,174
1565308800000,3700,0,0,3695,643
1565222400000,3740,0,0,3700,1156
1565049600000,3750,0,0,3740,1722
1564963200000,3820,0,0,3750,2896
1564704000000,3810,0,0,3820,1130
1564617600000,3825,0,0,3810,139
1564531200000,3810,0,0,3825,123
1564444800000,3845,0,0,3810,293
1564358400000,3850,0,0,3845,161
1564099200000,3850,0,0,3850,501
1564012800000,3800,0,0,3850,458
1563926400000,3850,0,0,3800,250
1563840000000,3755,0,0,3850,1923
1563753600000,3800,0,0,3755,40
1563494400000,3805,0,0,3800,200
1563408000000,3800,0,0,3805,5
1563321600000,3800,0,0,3800,237
1563235200000,3800,0,0,3800,260
1563148800000,3900,0,0,3800,225
1562889600000,3900,0,0,3900,240
1562803200000,3900,0,0,3900,270
1562716800000,3900,0,0,3900,34
1562630400000,3900,0,0,3900,76
1562544000000,4000,0,0,3900,175
1562284800000,3995,0,0,4000,1367
1562198400000,3995,0,0,3995,333
1562112000000,3900,0,0,3995,287
1562025600000,3950,0,0,3900,1642
1561939200000,3950,0,0,3950,10
1561680000000,3900,0,0,3950,153
1561593600000,3900,0,0,3900,50
1561507200000,3750,0,0,3900,111
1561420800000,4000,0,0,3750,22
1561334400000,4000,0,0,4000,1552
1561075200000,4000,0,0,4000,13
1560988800000,4000,0,0,4000,122
1560902400000,4000,0,0,4000,403
1560816000000,3900,0,0,4000,839
1560729600000,3900,0,0,3900,1145
1560470400000,3900,0,0,3900,2000
1560384000000,4000,0,0,3900,755
1560297600000,3750,0,0,4000,2330
1560211200000,3750,0,0,3750,1121
1559779200000,3720,0,0,3715,1212
1559692800000,3745,0,0,3720,195
1559520000000,3750,0,0,3745,362
1559260800000,3750,0,0,3750,120
1559088000000,3750,0,0,3750,995
1559001600000,3745,0,0,3750,1599
1558915200000,3750,0,0,3745,87
1558656000000,3750,0,0,3750,2929
1558569600000,3800,0,0,3750,158
1558483200000,3800,0,0,3800,5844
1558396800000,3950,0,0,3800,255
1558310400000,4100,0,0,3950,305
1558051200000,4200,0,0,4100,70
1557964800000,4250,0,0,4200,318
1557878400000,4200,0,0,4250,8
1557792000000,4300,0,0,4200,76
1557705600000,4350,0,0,4300,89
1557446400000,4400,0,0,4350,701
1557360000000,4400,0,0,4400,174
1557273600000,4400,0,0,4400,984
1557187200000,4500,0,0,4400,172
1557100800000,4470,0,0,4500,751
1556841600000,4500,0,0,4470,689
1556755200000,4630,0,0,4500,300
1556582400000,4350,0,0,4630,15
1556496000000,5000,0,0,4350,536
1556236800000,5100,0,0,5000,1099
1556150400000,5100,0,0,5100,2744
1556064000000,5175,0,0,5100,495
1555977600000,5200,0,0,5175,599
1555632000000,5100,0,0,5200,687
1555545600000,5100,0,0,5100,4225
1555459200000,5100,0,0,5100,1794
1555372800000,5000,0,0,5100,1011
1555286400000,4800,0,0,5000,3532
1555027200000,4750,0,0,4800,393
1554854400000,4700,0,0,4700,1248
1554768000000,4410,0,0,4700,1065
1554681600000,4470,0,0,4410,2709
1554422400000,4470,0,0,4470,316
1554336000000,4470,0,0,4470,11
1554249600000,4470,0,0,4470,83
1554163200000,4160,0,0,4470,3508
1554076800000,4395,0,0,4160,288
1553817600000,4395,0,0,4395,783
1553731200000,4695,0,0,4395,709
1553644800000,4900,0,0,4695,472
1553558400000,4900,0,0,4900,0
1553472000000,4950,0,0,4900,40
1553212800000,5000,0,0,4950,950
1553126400000,4835,0,0,5000,9502
1553040000000,4500,0,0,4835,5297
1552953600000,4340,0,0,4500,3137
1552867200000,4580,0,0,4340,2649
1552608000000,4580,0,0,4580,3365
1552521600000,4750,0,0,4580,4140
1552435200000,4800,0,0,4750,617
1552348800000,4850,0,0,4800,260
1552262400000,4850,0,0,4850,95
1552003200000,4900,0,0,4850,540
1551916800000,4945,0,0,4900,39
1551830400000,5000,0,0,4945,396
1551744000000,5000,0,0,5000,805
1551657600000,5005,0,0,5000,19
1551398400000,5300,0,0,5005,506
1551312000000,5300,0,0,5300,507
1551225600000,4985,0,0,5300,1611
1551139200000,5000,0,0,4985,130
1551052800000,4995,0,0,5000,590
1550793600000,5360,0,0,4995,1074
1550707200000,4995,0,0,5360,2556
1550620800000,4650,0,0,4995,1715
1550534400000,4600,0,0,4650,445
1550448000000,4500,0,0,4600,1519
1550188800000,4640,0,0,4500,795
1550102400000,4600,0,0,4640,513
1550016000000,4400,0,0,4600,2644
1549929600000,4380,0,0,4400,2389
